thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Intertrial_Mouse.x,Intertrial_Mouse.y,Intertrial_Mouse.leftButton,Intertrial_Mouse.midButton,Intertrial_Mouse.rightButton,Intertrial_Mouse.time,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,Photodiode_2.started,Intertrial_Mouse.started,Photodiode_2.stopped,Intertrial_Period.stopped,trials_2.Intertrial_Mouse.x,trials_2.Intertrial_Mouse.y,trials_2.Intertrial_Mouse.leftButton,trials_2.Intertrial_Mouse.midButton,trials_2.Intertrial_Mouse.rightButton,trials_2.Intertrial_Mouse.time,BREAK.started,key_resp_5.started,text_3.started,BREAK.stopped,trials_3.key_resp_5.keys,trials_3.key_resp_5.rt,trials_3.key_resp_5.duration,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,0,50,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8166370000690222],[],[],[],[],[],[],,,,2,0,2,0,50,0,50,0,790.7855574991554,,,,,,,,,,,,790.7701713992283,790.7855574991554,0.00026110000908374786,790.7855574991554,790.9857583995908,791.2694182991982,791.2694182991982,791.2694182991982,791.2860279995948,791.5876361997798,0.5,normal,0.3166370000690222,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8166370000690222],791.5880726994947,791.6029463997111,0.0002915002405643463,791.903406499885,792.9047811999917,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
51,0,51,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.7836600998416543],[],[],[],[],[],[],,,,2,0,2,0,51,0,51,0,792.9206273993477,,,,,,,,,,,,792.9051483999938,792.9206273993477,0.000295800156891346,792.9206273993477,793.1208271998912,793.4215297996998,793.4215297996998,793.4215297996998,793.4375987993553,793.6896370993927,0.5,normal,0.2836600998416543,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.7836600998416543],793.6900813998654,793.7047283994034,0.0002982998266816139,794.004881599918,795.0730885993689,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
52,0,52,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8004345996305346],[],[],[],[],[],[],,,,2,0,2,0,52,0,52,0,795.0891276998445,,,,,,,,,,,,795.0734182996675,795.0891276998445,0.000261000357568264,795.0891276998445,795.2892513992265,795.5730042997748,795.5730042997748,795.5730042997748,795.5895965993404,795.8746624998748,0.5,normal,0.30043459963053465,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8004345996305346],795.8752219993621,795.8898328999057,0.0004243999719619751,796.1900205994025,797.4918972998857,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
53,0,53,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.7831744002178311],[],[],[],[],[],[],,,,2,0,2,0,53,0,53,0,797.5082062995061,,,,,,,,,,,,797.4922431996092,797.5082062995061,0.00028560031205415726,797.5082062995061,797.7079215999693,797.9916014997289,797.9916014997289,797.9916014997289,798.0082274992019,798.2760544996709,0.5,normal,0.28317440021783113,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.7831744002178311],798.2763937991112,798.2914444999769,0.00023949984461069107,798.5920261992142,799.8931442992762,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
54,0,54,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.3692616997286677],[],[],[],[],[],[],,,,2,0,2,0,54,0,54,0,799.9098222991452,,,,,,,,,,,,799.8933038990945,799.9098222991452,0.000125800259411335,799.9098222991452,800.1100083999336,801.8951740991324,801.8951740991324,801.8951740991324,801.9117797994986,802.2632430000231,2,normal,0.36926169972866774,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.3692616997286677],802.2636413993314,802.2787496997043,0.00027219951152801514,802.5789145994931,803.9139650994912,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
55,0,55,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.2849340001121163],[],[],[],[],[],[],,,,2,0,2,0,55,0,55,0,803.9299353994429,,,,,,,,,,,,803.9142906991765,803.9299353994429,0.0002549001947045326,803.9299353994429,804.1299915993586,805.9149041995406,805.9149041995406,805.9149041995406,805.9315539998934,806.1999896997586,2,normal,0.28493400011211634,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.2849340001121163],806.2003885991871,806.215093399398,0.0002613002434372902,806.5153292994946,807.6004570992664,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
56,0,56,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.7511187000200152],[],[],[],[],[],[],,,,2,0,2,0,56,0,56,0,807.6156397992745,,,,,,,,,,,,807.6006072992459,807.6156397992745,0.00011970009654760361,807.6156397992745,807.8164355996996,809.0508410995826,809.0508410995826,809.0508410995826,809.067483799532,809.3524025995284,1.4450283871159315,surprise,0.30609031290408373,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.7511187000200152],809.3527863994241,809.3677396997809,0.0002592001110315323,809.6678040996194,810.8196250991896,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
57,0,57,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.268220799975097],[],[],[],[],[],[],,,,2,0,2,0,57,0,57,0,810.83579229936,,,,,,,,,,,,810.820015899837,810.83579229936,0.00032299943268299103,810.83579229936,811.0357922995463,812.820649699308,812.820649699308,812.820649699308,812.8373631993309,813.0890636993572,2,normal,0.2682207999750972,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.268220799975097],813.0895240996033,813.1041869996116,0.0003294004127383232,813.4043233999982,814.3225102992728,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
58,0,58,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8342927992343903],[],[],[],[],[],[],,,,2,0,2,0,58,0,58,0,814.338209499605,,,,,,,,,,,,814.3228402994573,814.338209499605,0.00026400014758110046,814.338209499605,814.5386681994423,814.8222693996504,814.8222693996504,814.8222693996504,814.8389749992639,815.1580847995356,0.5,normal,0.33429279923439026,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8342927992343903],815.1585790999234,815.1729776998982,0.0003391997888684273,815.472655499354,816.8078173995018,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
59,0,59,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.6513692000880837],[],[],[],[],[],[],,,,2,0,2,0,59,0,59,0,816.8239256991073,,,,,,,,,,,,816.8080877996981,816.8239256991073,0.0002155005931854248,816.8239256991073,817.0234959991649,818.1417598994449,818.1417598994449,818.1417598994449,818.1590498993173,818.4601844996214,1.3276024869335754,surprise,0.32376671315450833,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.6513692000880837],818.460585099645,818.475477299653,0.00028430018573999405,818.7758498992771,820.0607039993629,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
60,0,60,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8504582000896335],[],[],[],[],[],[],,,,2,0,2,0,60,0,60,0,820.0767211997882,,,,,,,,,,,,820.0610432997346,820.0767211997882,0.0002719992771744728,820.0767211997882,820.2774048997089,820.5768037997186,820.5768037997186,820.5768037997186,820.5938372993842,820.9124389998615,0.5,normal,0.35045820008963346,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8504582000896335],820.9129655994475,820.9274101993069,0.0003728000447154045,821.2276336997747,822.2124993996695,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
61,0,61,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8173209000378847],[],[],[],[],[],[],,,,2,0,2,0,61,0,61,0,822.2285875994712,,,,,,,,,,,,822.2128390995786,822.2285875994712,0.0002717999741435051,822.2285875994712,822.4286202993244,822.7121531991288,822.7121531991288,822.7121531991288,822.7288366993889,823.0310140997171,0.5,normal,0.3173209000378847,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8173209000378847],823.0314529994503,823.0457207998261,0.00027669966220855713,823.3459674995393,824.4812387991697,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
62,0,62,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.3180545000359416],[],[],[],[],[],[],,,,2,0,2,0,62,0,62,0,824.497075099498,,,,,,,,,,,,824.4816239997745,824.497075099498,0.00028509926050901413,824.497075099498,824.6971464995295,826.4819641998038,826.4819641998038,826.4819641998038,826.4987837998196,826.8006222993135,2,normal,0.3180545000359416,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.3180545000359416],826.8010620996356,826.8158801998943,0.0003009997308254242,827.1158436993137,828.4510955996811,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
63,0,63,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.7669322993606329],[],[],[],[],[],[],,,,2,0,2,0,63,0,63,0,828.4670611992478,,,,,,,,,,,,828.4514393992722,828.4670611992478,0.00025540031492710114,828.4670611992478,828.6671601999551,828.9507809998468,828.9507809998468,828.9507809998468,828.9674598993734,829.2191381994635,0.5,normal,0.2669322993606329,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.7669322993606329],829.2195640997961,829.2344573996961,0.0002814996987581253,829.534510099329,830.5029040994123,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
64,0,64,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.284664999693632],[],[],[],[],[],[],,,,2,0,2,0,64,0,64,0,830.518749599345,,,,,,,,,,,,830.503256299533,830.518749599345,0.00028430018573999405,830.518749599345,830.718607599847,832.5036445995793,832.5036445995793,832.5036445995793,832.5205240994692,832.7887932993472,2,normal,0.2846649996936321,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.284664999693632],832.7892367998138,832.804258399643,0.0003123003989458084,833.1036483999342,834.1890169996768,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
65,0,65,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.7671263003721833],[],[],[],[],[],[],,,,2,0,2,0,65,0,65,0,834.2049247995019,,,,,,,,,,,,834.1893400996923,834.2049247995019,0.00026030000299215317,834.2049247995019,834.4053762992844,834.6888828994706,834.6888828994706,834.6888828994706,834.7055449998006,834.9571317993104,0.5,normal,0.2671263003721833,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.7671263003721833],834.9575571995229,834.9728894997388,0.00028949975967407227,835.2726818993688,836.3246417995542,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
66,0,66,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.7673367001116276],[],[],[],[],[],[],,,,2,0,2,0,66,0,66,0,836.3403276000172,,,,,,,,,,,,836.325116799213,836.3403276000172,0.0003932993859052658,836.3403276000172,836.5405412996188,837.7580018993467,837.7580018993467,837.7580018993467,837.7747197998688,838.0933392997831,1.4259146775590252,surprise,0.34142202255260234,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.7673367001116276],838.093915399164,838.1083688000217,0.00041900016367435455,838.4086257992312,839.4426980996504,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
67,0,67,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.302033900283277],[],[],[],[],[],[],,,,2,0,2,0,67,0,67,0,839.4593493994325,,,,,,,,,,,,839.4430306991562,839.4593493994325,0.00025529973208904266,839.4593493994325,839.659615399316,841.4444026993588,841.4444026993588,841.4444026993588,841.4609224991873,841.7458406994119,2,normal,0.30203390028327703,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.302033900283277],841.7463012998924,841.7613168992102,0.0003327997401356697,842.0616044998169,843.1965310992673,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
68,0,68,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.8344868998974562],[],[],[],[],[],[],,,,2,0,2,0,68,0,68,0,843.212579999119,,,,,,,,,,,,843.1968709994107,843.212579999119,0.0002733999863266945,843.212579999119,843.41278959997,844.6807155990973,844.6807155990973,844.6807155990973,844.6972183994949,845.0320721995085,1.4839579241384055,surprise,0.3505289757590506,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.8344868998974562],845.0324497995898,845.0471561998129,0.0002656998112797737,845.347900099121,846.3158728992566,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
69,0,69,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.2855078000575304],[],[],[],[],[],[],,,,2,0,2,0,69,0,69,0,846.331819199957,,,,,,,,,,,,846.3161939997226,846.331819199957,0.0002562999725341797,846.331819199957,846.5321108996868,848.3166923997924,848.3166923997924,848.3166923997924,848.3334492994472,848.6025157999247,2,normal,0.2855078000575304,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.2855078000575304],848.6029057996348,848.617099199444,0.0002900008112192154,848.9171663997695,849.9526129998267,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
70,0,70,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.7996502006426454],[],[],[],[],[],[],,,,2,0,2,0,70,0,70,0,849.9683779999614,,,,,,,,,,,,849.9529510997236,849.9683779999614,0.00026659946888685226,849.9683779999614,850.1682926993817,850.452000499703,850.452000499703,850.452000499703,850.4687573993579,850.7532779993489,0.5,normal,0.29965020064264536,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.7996502006426454],850.7536470992491,850.7686847997829,0.0002447003498673439,851.0691378992051,852.4210871998221,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
71,0,71,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.282897399738431],[],[],[],[],[],[],,,,2,0,2,0,71,0,71,0,852.4368573995307,,,,,,,,,,,,852.4214197993279,852.4368573995307,0.0002651996910572052,852.4368573995307,852.6364744994789,853.4377855993807,853.4377855993807,853.4377855993807,853.4545145994052,853.7047921996564,1.0021827402617804,surprise,0.28071465947665053,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.282897399738431],853.7050356995314,853.7214616993442,0.00016510020941495895,854.0215688999742,855.1065741991624,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
72,0,72,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.7836848003789783],[],[],[],[],[],[],,,,2,0,2,0,72,0,72,0,855.1224331995472,,,,,,,,,,,,855.1069793999195,855.1224331995472,0.0003237007185816765,855.1224331995472,855.3226496996358,855.6061604991555,855.6061604991555,855.6061604991555,855.6230109995231,855.8913557995111,0.5,normal,0.28368480037897825,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.7836848003789783],855.8916913997382,855.9064400997013,0.00022189971059560776,856.206667099148,857.3418119996786,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
73,0,73,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.3002538001164794],[],[],[],[],[],[],,,,2,0,2,0,73,0,73,0,857.3577052997425,,,,,,,,,,,,857.3422097992152,857.3577052997425,0.0002672998234629631,857.3577052997425,857.5578134991229,859.342767899856,859.342767899856,859.342767899856,859.3592819999903,859.6429138993844,2,normal,0.3002538001164794,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.3002538001164794],859.6432088995352,859.6596207991242,0.00022849999368190765,859.9598279995844,860.9113331995904,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
74,0,74,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.2850483004003763],[],[],[],[],[],[],,,,2,0,2,0,74,0,74,0,860.9272492993623,,,,,,,,,,,,860.9116885997355,860.9272492993623,0.0002800002694129944,860.9272492993623,861.1274653999135,862.9124354999512,862.9124354999512,862.9124354999512,862.928937099874,863.1975004998967,2,normal,0.2850483004003763,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.2850483004003763],863.1978492997587,863.2127342997119,0.0002338998019695282,863.5127195995301,864.8145723994821,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
75,0,75,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8172487998381257],[],[],[],[],[],[],,,,2,0,2,0,75,0,75,0,864.830565199256,,,,,,,,,,,,864.814910499379,864.830565199256,0.0002691000699996948,864.830565199256,865.0307964999229,865.3144364999607,865.3144364999607,865.3144364999607,865.3311272999272,865.6329770991579,0.5,normal,0.3172487998381257,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8172487998381257],865.633437499404,865.6470209993422,0.00031010061502456665,865.948132599704,867.1998519999906,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
76,0,76,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.7010166998952627],[],[],[],[],[],[],,,,2,0,2,0,76,0,76,0,867.2158578997478,,,,,,,,,,,,867.2002218998969,867.2158578997478,0.00027140043675899506,867.2158578997478,867.4159813998267,868.5839697998017,868.5839697998017,868.5839697998017,868.6003543995321,868.9020454995334,1.3722158168456173,surprise,0.3288008830496454,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.7010166998952627],868.9024524996057,868.9169590994716,0.00028089992702007294,869.2171654999256,870.3692938992754,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
77,0,77,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.283368400298059],[],[],[],[],[],[],,,,2,0,2,0,77,0,77,0,870.3852646993473,,,,,,,,,,,,870.3696755999699,870.3852646993473,0.00029770005494356155,870.3852646993473,870.5850334996358,872.3700576992705,872.3700576992705,872.3700576992705,872.3867563996464,872.6534435991198,2,normal,0.283368400298059,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.283368400298059],872.6536204991862,872.6698854994029,0.00012699980288743973,872.9707374991849,874.1721443999559,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
78,0,78,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.5508901001885533],[],[],[],[],[],[],,,,2,0,2,0,78,0,78,0,874.1883662994951,,,,,,,,,,,,874.1724399998784,874.1883662994951,0.00023570004850625992,874.1883662994951,874.3878198992461,875.422482999973,875.422482999973,875.422482999973,875.4389937995002,875.7239142991602,1.2504943080006758,surprise,0.3003957921878775,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.5508901001885533],875.7242076992989,875.7395936995745,0.0001926003023982048,876.0400305995718,877.2417831998318,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
79,0,79,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.268052300438285],[],[],[],[],[],[],,,,2,0,2,0,79,0,79,0,877.257569999434,,,,,,,,,,,,877.2421416994184,877.257569999434,0.00028319936245679855,877.257569999434,877.4578860998154,879.2426129998639,879.2426129998639,879.2426129998639,879.2594316992909,879.5110567994416,2,normal,0.2680523004382849,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.268052300438285],879.5115550998598,879.5260888999328,0.0003674998879432678,879.8265473991632,880.9944716999307,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
80,0,80,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.350645300000906],[],[],[],[],[],[],,,,2,0,2,0,80,0,80,0,881.0107543999329,,,,,,,,,,,,880.994810199365,881.0107543999329,0.00027060043066740036,881.0107543999329,881.210809899494,882.9953168993816,882.9953168993816,882.9953168993816,883.0115963993594,883.3458686992526,2,normal,0.350645300000906,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.350645300000906],883.3460568999872,883.3618646999821,0.00013650022447109222,883.6625180998817,884.7133822999895,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
