thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Intertrial_Mouse.x,Intertrial_Mouse.y,Intertrial_Mouse.leftButton,Intertrial_Mouse.midButton,Intertrial_Mouse.rightButton,Intertrial_Mouse.time,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,Photodiode_2.started,Intertrial_Mouse.started,Photodiode_2.stopped,Intertrial_Period.stopped,trials_2.Intertrial_Mouse.x,trials_2.Intertrial_Mouse.y,trials_2.Intertrial_Mouse.leftButton,trials_2.Intertrial_Mouse.midButton,trials_2.Intertrial_Mouse.rightButton,trials_2.Intertrial_Mouse.time,text.started,BREAK.started,key_resp_5.started,text_3.started,BREAK.stopped,trials_3.key_resp_5.keys,trials_3.key_resp_5.rt,trials_3.key_resp_5.duration,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
33,0,33,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.816011699847877],[],[],[],[],[],[],,,,0,0,0,0,33,0,33,0,126.45560899935663,,,,,,,,,,,,126.44079890009016,126.45560899935663,0.00028830021619796753,126.45560899935663,126.65621729940176,126.93977939989418,126.93977939989418,126.93977939989418,126.9566054996103,127.25779079925269,0.5,normal,0.316011699847877,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.816011699847877],127.25819859933108,127.27339189965278,0.00028410088270902634,127.57365899998695,128.7585387993604,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
34,0,34,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.8169416002929211],[],[],[],[],[],[],,,,0,0,0,0,34,0,34,0,128.7744504995644,,,,,,,,,,,,128.75894439965487,128.7744504995644,0.0002719992771744728,128.7744504995644,128.97489179950207,129.258411699906,129.258411699906,129.258411699906,129.2749806996435,129.57663269992918,0.5,normal,0.31694160029292107,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.8169416002929211],129.57702429965138,129.59176549967378,0.0002663005143404007,129.8920996999368,131.06053119990975,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
35,0,35,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.8000305006280541],[],[],[],[],[],[],,,,0,0,0,0,35,0,35,0,131.0764464996755,,,,,,,,,,,,131.06087939999998,131.0764464996755,0.00025690067559480667,131.0764464996755,131.27655339986086,131.56020249985158,131.56020249985158,131.56020249985158,131.57691540010273,131.8615407999605,0.5,normal,0.30003050062805414,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.8000305006280541],131.8618701994419,131.87709870003164,0.00021799933165311813,132.1773315994069,133.16215460002422,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
36,0,36,[-0.8],[-0.4666666666666667],[1],[0],[0],[2.318169300444424],[],[],[],[],[],[],,,,0,0,0,0,36,0,36,0,133.17782899923623,,,,,,,,,,,,133.16247739922255,133.17782899923623,0.00023359991610050201,133.17782899923623,133.37843349948525,135.1632739994675,135.1632739994675,135.1632739994675,135.17990029975772,135.48129399958998,2,normal,0.31816930044442415,[-0.8],[-0.4666666666666667],[1],[0],[0],[2.318169300444424],135.48163409996778,135.4972077999264,0.00023570004850625992,135.79741339944303,136.94870319962502,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
37,0,37,[-0.8],[-0.4666666666666667],[1],[0],[0],[2.301753199659288],[],[],[],[],[],[],,,,0,0,0,0,37,0,37,0,136.96466429997236,,,,,,,,,,,,136.94909029919654,136.96466429997236,0.0002703005447983742,136.96466429997236,137.16502169985324,138.94990989938378,138.94990989938378,138.94990989938378,138.9665423994884,139.2515829000622,2,normal,0.30175319965928793,[-0.8],[-0.4666666666666667],[1],[0],[0],[2.301753199659288],139.25200049951673,139.26625609956682,0.0002902001142501831,139.56679559964687,140.90216749999672,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
38,0,38,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.8171041002497077],[],[],[],[],[],[],,,,0,0,0,0,38,0,38,0,140.91797359939665,,,,,,,,,,,,140.90248849987984,140.91797359939665,0.0002608001232147217,140.91797359939665,141.11819819919765,141.40190569963306,141.40190569963306,141.40190569963306,141.41853549983352,141.72054750006646,0.5,normal,0.3171041002497077,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.8171041002497077],141.72110369987786,141.73539720010012,0.0003995997831225395,142.0347759993747,143.22022609971464,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
39,0,39,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.8176839994266629],[],[],[],[],[],[],,,,0,0,0,0,39,0,39,0,143.23645589966327,,,,,,,,,,,,143.22049519978464,143.23645589966327,0.00019589997828006744,143.23645589966327,143.43684200011194,143.72055209986866,143.72055209986866,143.72055209986866,143.73697989992797,144.03871480003,0.5,normal,0.3176839994266629,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.8176839994266629],144.03902229946107,144.05326019972563,0.00021310057491064072,144.35433440003544,145.40573429968208,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
40,0,40,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.8173043997958302],[],[],[],[],[],[],,,,0,0,0,0,40,0,40,0,145.4218365997076,,,,,,,,,,,,145.4060456994921,145.4218365997076,0.0002455003559589386,145.4218365997076,145.6219729995355,145.9055274995044,145.9055274995044,145.9055274995044,145.92215989995748,146.22408000007272,0.5,normal,0.31730439979583025,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.8173043997958302],146.2244790000841,146.23908449988812,0.0002848999574780464,146.5394770996645,147.6578947994858,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
41,0,41,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.7993085002526641],[],[],[],[],[],[],,,,0,0,0,0,41,0,41,0,147.673620400019,,,,,,,,,,,,147.65827929973602,147.673620400019,0.0003049001097679138,147.673620400019,147.87406829930842,148.17359900008887,148.17359900008887,148.17359900008887,148.19106499943882,148.45803069975227,0.5,normal,0.2993085002526641,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.7993085002526641],148.45820669922978,148.47361479979008,0.00011929962784051895,148.77488679997623,149.7927393000573,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
42,0,42,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.8003875995054841],[],[],[],[],[],[],,,,0,0,0,0,42,0,42,0,149.80880869925022,,,,,,,,,,,,149.79307959973812,149.80880869925022,0.0002725999802350998,149.80880869925022,150.00887749996036,150.29293549992144,150.29293549992144,150.29293549992144,150.30928299948573,150.59425400011241,0.5,normal,0.3003875995054841,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.8003875995054841],150.59469789918512,150.60948939993978,0.00031749997287988663,150.90933909919113,152.06132399942726,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
43,0,43,[-0.8],[-0.4666666666666667],[1],[0],[0],[2.4183516995981336],[],[],[],[],[],[],,,,0,0,0,0,43,0,43,0,152.07691869977862,,,,,,,,,,,,152.0616550995037,152.07691869977862,0.0002621002495288849,152.07691869977862,152.27749609947205,154.06225609965622,154.06225609965622,154.06225609965622,154.07849479932338,154.48086589947343,2,normal,0.41835169959813356,[-0.8],[-0.4666666666666667],[1],[0],[0],[2.4183516995981336],154.48146769963205,154.49629839975387,0.0004655001685023308,154.79627820011228,156.0146137997508,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
44,0,44,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.8169837994500995],[],[],[],[],[],[],,,,0,0,0,0,44,0,44,0,156.0306319994852,,,,,,,,,,,,156.01498669944704,156.0306319994852,0.00030090007930994034,156.0306319994852,156.23073979932815,156.51449569966644,156.51449569966644,156.51449569966644,156.53096159920096,156.8326856000349,0.5,normal,0.31698379945009947,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.8169837994500995],156.83303689956665,156.84792519919574,0.00022460054606199265,157.1481023998931,158.4333405001089,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
45,0,45,[-0.8],[-0.4666666666666667],[1],[0],[0],[2.3180921003222466],[],[],[],[],[],[],,,,0,0,0,0,45,0,45,0,158.44925839919597,,,,,,,,,,,,158.43365739937872,158.44925839919597,0.0002456996589899063,158.44925839919597,158.64949779957533,160.43442189972848,160.43442189972848,160.43442189972848,160.4508170997724,160.75241119973361,2,normal,0.31809210032224655,[-0.8],[-0.4666666666666667],[1],[0],[0],[2.3180921003222466],160.7526914998889,160.767760399729,0.00019110087305307388,161.06810059957206,162.0361800994724,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
46,0,46,[-0.8],[-0.4666666666666667],[1],[0],[0],[2.334969099611044],[],[],[],[],[],[],,,,0,0,0,0,46,0,46,0,162.05221099965274,,,,,,,,,,,,162.03651240002364,162.05221099965274,0.0002658003941178322,162.05221099965274,162.25246699992567,164.03724379930645,164.03724379930645,164.03724379930645,164.05387009959668,164.37231709994376,2,normal,0.33496909961104393,[-0.8],[-0.4666666666666667],[1],[0],[0],[2.334969099611044],164.37274639960378,164.38754559960216,0.00027540046721696854,164.68779709935188,165.58931289985776,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
47,0,47,[-0.8],[-0.4666666666666667],[1],[0],[0],[2.334798000752926],[],[],[],[],[],[],,,,0,0,0,0,47,0,47,0,165.60518319997936,,,,,,,,,,,,165.58964119944721,165.60518319997936,0.00026139989495277405,165.60518319997936,165.80539170000702,167.59016830008477,167.59016830008477,167.59016830008477,167.6069062994793,167.9252492999658,2,normal,0.3347980007529259,[-0.8],[-0.4666666666666667],[1],[0],[0],[2.334798000752926],167.92566239926964,167.94045829959214,0.0002776002511382103,168.24070919957012,169.5759106995538,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
48,0,48,[-0.8],[-0.4666666666666667],[1],[0],[0],[2.401507799513638],[],[],[],[],[],[],,,,0,0,0,0,48,0,48,0,169.5918478993699,,,,,,,,,,,,169.57630869932473,169.5918478993699,0.0003278004005551338,169.5918478993699,169.79208560008556,171.57673499919474,171.57673499919474,171.57673499919474,171.59348369948566,171.97848779987544,2,normal,0.401507799513638,[-0.8],[-0.4666666666666667],[1],[0],[0],[2.401507799513638],171.97884769923985,171.99360889941454,0.00023370049893856049,172.29408099967986,173.5960884001106,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
49,0,49,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.88349589984864],[],[],[],[],[],[],,,,0,0,0,0,49,0,49,0,173.61184619925916,,,,,,,,,,,,173.59649939928204,173.61184619925916,0.00034479983150959015,173.61184619925916,173.81200579926372,174.09513719938695,174.09513719938695,174.09513719938695,174.11232699919492,174.48071949929,0.5,normal,0.38349589984863997,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.88349589984864],174.48121770005673,174.4957134993747,0.0003830995410680771,174.79610729962587,175.94789399951696,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
50,0,50,[-0.8],[-0.4666666666666667],[1],[0],[0],[2.3681057998910546],[],[],[],[],[],[],,,,0,0,0,0,50,0,50,0,175.9637994999066,,,,,,,,,,,,175.9482108997181,175.9637994999066,0.0002506999298930168,175.9637994999066,176.16388759948313,177.94885449949652,177.94885449949652,177.94885449949652,177.9655595999211,178.31701149977744,2,normal,0.36810579989105463,[-0.8],[-0.4666666666666667],[1],[0],[0],[2.3681057998910546],178.31737039983273,178.33262399956584,0.00024370010942220688,178.63266070000827,179.80070749949664,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
51,0,51,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.8682167995721102],[],[],[],[],[],[],,,,0,0,0,0,51,0,51,0,179.81673119962215,,,,,,,,,,,,179.8010161994025,179.81673119962215,0.00024070031940937042,179.81673119962215,180.01711509935558,180.3007374992594,180.3007374992594,180.3007374992594,180.31741439923644,180.6700104996562,0.5,normal,0.3682167995721102,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.8682167995721102],180.6704270998016,180.68442669976503,0.0002995003014802933,180.98465859983116,182.30320599954575,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
52,0,52,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.8668937003239989],[],[],[],[],[],[],,,,0,0,0,0,52,0,52,0,182.31909019965678,,,,,,,,,,,,182.30357119999826,182.31909019965678,0.000296199694275856,182.31909019965678,182.51901109982282,182.80284059979022,182.80284059979022,182.80284059979022,182.81954799965024,183.17114969994873,0.5,normal,0.36689370032399893,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.8668937003239989],183.17151740007102,183.1865117000416,0.0002476004883646965,183.48671499919146,184.85541789978743,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
53,0,53,[-0.8],[-0.4666666666666667],[1],[0],[0],[1.5340557005256414],[],[],[],[],[],[],,,,0,0,0,0,53,0,53,0,184.87116249930114,,,,,,,,,,,,184.8557508001104,184.87116249930114,0.0002578999847173691,184.87116249930114,185.07139569986612,186.07219159975648,186.07219159975648,186.07219159975648,186.08931449986994,186.39054459985346,1.209719247765386,surprise,0.32433645276025547,[-0.8],[-0.4666666666666667],[1],[0],[0],[1.5340557005256414],186.39095839951187,186.40578989963979,0.0002586003392934799,186.70600469969213,187.69117459934205,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
54,0,54,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.9334126999601722],[],[],[],[],[],[],,,,0,0,0,0,54,0,54,0,187.7070905994624,,,,,,,,,,,,187.69153090007603,187.7070905994624,0.00028040073812007904,187.7070905994624,187.90731449984014,188.19072169996798,188.19072169996798,188.19072169996798,188.2074445998296,188.62562669999897,0.5,normal,0.4334126999601722,[-0.8],[-0.4666666666666667],[1],[0],[0],[0.9334126999601722],188.62600489985198,188.64113799948245,0.0002452004700899124,188.94125369936228,189.9262413000688,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
55,0,55,[-0.8888888888888888],[-0.2537037037037037],[1],[0],[0],[0.8666967004537582],[],[],[],[],[],[],,,,0,0,0,0,55,0,55,0,189.94212639983743,,,,,,,,,,,,189.9265493992716,189.94212639983743,0.00024480000138282776,189.94212639983743,190.14209659956396,190.42615709919482,190.42615709919482,190.42615709919482,190.44272470008582,190.79400199931115,0.5,normal,0.36669670045375824,[-0.8888888888888888],[-0.2537037037037037],[1],[0],[0],[0.8666967004537582],190.79433659929782,190.8093162998557,0.00021960027515888214,191.10886869952083,192.41153629962355,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
56,0,56,[-0.8888888888888888],[0.3074074074074074],[1],[0],[0],[0.4168386999517679],[],[],[],[],[],[],,,,0,0,0,0,56,0,56,0,192.42751359939575,,,,,,,,,,,,192.41190289985389,192.42751359939575,0.0002699997276067734,192.42751359939575,192.62775320000947,,,,,192.8295921999961,1.3053005673224896,surprise,-0.8884618673707216,[-0.8888888888888888],[0.3074074074074074],[1],[0],[0],[0.4168386999517679],192.82998610008508,192.84337719995528,0.00024370010942220688,193.14415759965777,194.04634499922395,[],[],[],[],[],[],192.84337719995528,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
57,0,57,[-0.8888888888888888],[0.3074074074074074],[1],[0],[0],[0.8994420003145933],[],[],[],[],[],[],,,,0,0,0,0,57,0,57,0,194.06225330010056,,,,,,,,,,,,194.04667750000954,194.06225330010056,0.0002584001049399376,194.06225330010056,194.2623819001019,194.54600819945335,194.54600819945335,194.54600819945335,194.5625751996413,194.94655869994313,0.5,normal,0.3994420003145933,[-0.8888888888888888],[0.3074074074074074],[1],[0],[0],[0.8994420003145933],194.946746699512,194.9623607993126,0.0001414995640516281,195.2631512992084,196.24802219960839,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
58,0,58,[-0.8888888888888888],[0.3074074074074074],[1],[0],[0],[1.5514246998354793],[],[],[],[],[],[],,,,0,0,0,0,58,0,58,0,196.26433099992573,,,,,,,,,,,,196.24837379995733,196.26433099992573,0.0002827998250722885,196.26433099992573,196.46418959926814,197.4650460993871,197.4650460993871,197.4650460993871,197.48186859954149,197.8006237996742,1.2155931961404165,surprise,0.33583150369506276,[-0.8888888888888888],[0.3074074074074074],[1],[0],[0],[1.5514246998354793],197.80111209955066,197.81565849948674,0.0003578001633286476,198.11576959956437,199.11722779925913,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
59,0,59,[-0.8888888888888888],[0.3074074074074074],[1],[0],[0],[2.368564199656248],[],[],[],[],[],[],,,,0,0,0,0,59,0,59,0,199.13229249976575,,,,,,,,,,,,199.1176103996113,199.13229249976575,0.0003000004217028618,199.13229249976575,199.33337959926575,201.11841159965843,201.11841159965843,201.11841159965843,201.13394080009311,201.48700359929353,2,normal,0.3685641996562481,[-0.8888888888888888],[0.3074074074074074],[1],[0],[0],[2.368564199656248],201.48740029986948,201.5018369993195,0.00025669950991868973,201.80196699965745,202.68680159933865,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
60,0,60,[-0.8888888888888888],[0.3074074074074074],[1],[0],[0],[2.3683978002518415],[],[],[],[],[],[],,,,0,0,0,0,60,0,60,0,202.70275179948658,,,,,,,,,,,,202.6871418999508,202.70275179948658,0.0002679005265235901,202.70275179948658,202.90295989997685,204.6876454995945,204.6876454995945,204.6876454995945,204.70434929989278,205.05636559985578,2,normal,0.36839780025184155,[-0.8888888888888888],[0.3074074074074074],[1],[0],[0],[2.3683978002518415],205.0568065997213,205.07149619981647,0.0002973005175590515,205.37161519937217,206.69005299918354,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
61,0,61,[-0.8888888888888888],[0.3074074074074074],[1],[0],[0],[0.8669819999486208],[],[],[],[],[],[],,,,0,0,0,0,61,0,61,0,206.70640959963202,,,,,,,,,,,,206.69041609950364,206.70640959963202,0.0002902001142501831,206.70640959963202,206.90621630009264,207.18978349957615,207.18978349957615,207.18978349957615,207.20653919968754,207.55821369960904,0.5,normal,0.3669819999486208,[-0.8888888888888888],[0.3074074074074074],[1],[0],[0],[0.8669819999486208],207.5586756998673,207.573413499631,0.0003202008083462715,207.8735996996984,208.87494309991598,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
62,0,62,[-0.8888888888888888],[0.3074074074074074],[1],[0],[0],[2.435597900301218],[],[],[],[],[],[],,,,0,0,0,0,62,0,62,0,208.8907377999276,,,,,,,,,,,,208.8752369992435,208.8907377999276,0.00023300014436244965,208.8907377999276,209.09165930002928,210.87691629957408,210.87691629957408,210.87691629957408,210.89359259977937,211.31165999919176,2,normal,0.43559790030121803,[-0.8888888888888888],[0.3074074074074074],[1],[0],[0],[2.435597900301218],211.31215139944106,211.32638149987906,0.00034299958497285843,211.62676779925823,212.5615978995338,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
63,0,63,[-0.8888888888888888],[0.3074074074074074],[1],[0],[0],[1.81775620020926],[],[],[],[],[],[],,,,0,0,0,0,63,0,63,0,212.577575199306,,,,,,,,,,,,212.56195289921016,212.577575199306,0.00026139989495277405,212.577575199306,212.77716679964215,214.0461065992713,214.0461065992713,214.0461065992713,214.0624473998323,214.3805196993053,1.4805625527629864,surprise,0.33719364744627356,[-0.8888888888888888],[0.3074074074074074],[1],[0],[0],[1.81775620020926],214.38097569998354,214.39596689958125,0.00027849990874528885,214.6959288995713,215.94792399927974,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
