thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,AVG.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,Photodiode_2.started,Photodiode_2.stopped,Intertrial_Period.stopped,text.started,BREAK.started,Instructions.started,key_resp_5.started,BREAK.stopped,trials_3.key_resp_5.keys,trials_3.key_resp_5.rt,trials_3.key_resp_5.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
52,0,52,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.3518414003774524],,,,3,0,3,0,52,0,52,0,1267.0887099001557,,,,,,,,,,,,1267.0726818004623,1267.0887099001557,0.00023560039699077606,1267.0887099001557,1267.0887099001557,1267.2893496006727,1269.0736805005,1269.0736805005,1269.0736805005,1269.0903641004115,1269.4251963002607,2,normal,0.3518414003774524,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.3518414003774524],1269.4255897002295,1269.4403670001775,1269.7407985003665,1270.6589120002463,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
53,0,53,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[1.0508556002750993],,,,3,0,3,0,53,0,53,0,1270.67509180028,,,,,,,,,,,,1270.659174600616,1270.67509180028,0.00027900002896785736,1270.67509180028,1270.67509180028,1270.874555000104,1271.1588542005047,1271.1588542005047,1271.1588542005047,1271.1755039002746,1271.7108737006783,0.5,normal,0.5508556002750993,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[1.0508556002750993],1271.7113161003217,1271.7259795004502,1272.0262550003827,1273.1445535002276,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
54,0,54,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.50118609983474],,,,3,0,3,0,54,0,54,0,1273.1604089001194,,,,,,,,,,,,1273.144823900424,1273.1604089001194,0.0002950001507997513,1273.1604089001194,1273.1604089001194,1273.3609586004168,1275.1454189000651,1275.1454189000651,1275.1454189000651,1275.1621200004593,1275.646812800318,2,normal,0.5011860998347402,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.50118609983474],1275.6472403006628,1275.66256920062,1275.9627245003358,1277.2978755999357,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
55,0,55,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[1.0005569998174906],,,,3,0,3,0,55,0,55,0,1277.3139420999214,,,,,,,,,,,,1277.2981910007074,1277.3139420999214,0.000333600677549839,1277.3139420999214,1277.3139420999214,1277.513952200301,1277.7977311005816,1277.7977311005816,1277.7977311005816,1277.8145094001666,1278.299525000155,0.5,normal,0.5005569998174906,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[1.0005569998174906],1278.2999020004645,1278.3146632006392,1278.6149054998532,1279.8166255000979,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
56,0,56,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[1.4011148000136018],,,,3,0,3,0,56,0,56,0,1279.8326524998993,,,,,,,,,,,,1279.81690810062,1279.8326524998993,0.0002974998205900192,1279.8326524998993,1279.8326524998993,1280.032466799952,1280.3164234999567,1280.3164234999567,1280.3164234999567,1280.3331233002245,1281.2188475998119,0.5,normal,0.9011148000136018,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[1.4011148000136018],1281.219278300181,1281.2338222004473,1281.5339996004477,1282.7686731005087,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
57,0,57,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.369131499901414],,,,3,0,3,0,57,0,57,0,1282.7847402002662,,,,,,,,,,,,1282.7688135998324,1282.7847402002662,0.00014510005712509155,1282.7847402002662,1282.7847402002662,1282.9854311002418,1284.7700914004818,1284.7700914004818,1284.7700914004818,1284.7867514006793,1285.138658599928,2,normal,0.3691314999014139,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.369131499901414],1285.139096500352,1285.1537465006113,1285.4542378000915,1286.6061387006193,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
58,0,58,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.567790700122714],,,,3,0,3,0,58,0,58,0,1286.6215343000367,,,,,,,,,,,,1286.6064034998417,1286.6215343000367,0.00028169993311166763,1286.6215343000367,1286.6215343000367,1286.8216698998585,1288.6066337004304,1288.6066337004304,1288.6066337004304,1288.6233582003042,1289.1748993005604,2,normal,0.567790700122714,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.567790700122714],1289.1752650002018,1289.190501499921,1289.4906321000308,1290.7758362004533,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
59,0,59,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.301170399412513],,,,3,0,3,0,59,0,59,0,1290.7917312998325,,,,,,,,,,,,1290.776109199971,1290.7917312998325,0.0002919994294643402,1290.7917312998325,1290.7917312998325,1290.9919445002452,1292.7769992006943,1292.7769992006943,1292.7769992006943,1292.7935123005882,1293.0780854998156,2,normal,0.3011703994125128,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.301170399412513],1293.0785901006311,1293.0937413005158,1293.3938904004171,1294.2952891997993,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
60,0,60,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.334484100341797],,,,3,0,3,0,60,0,60,0,1294.3112698001787,,,,,,,,,,,,1294.295554600656,1294.3112698001787,0.00028280075639486313,1294.3112698001787,1294.3112698001787,1294.5113005004823,1296.2963741002604,1296.2963741002604,1296.2963741002604,1296.3128930004314,1296.6308241998777,2,normal,0.3344841003417969,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.334484100341797],1296.6312731001526,1296.646621200256,1296.9468285003677,1298.215267200023,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
61,0,61,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[1.9015298997983336],,,,3,0,3,0,61,0,61,0,1298.2314191004261,,,,,,,,,,,,1298.2155453003943,1298.2314191004261,0.00029239989817142487,1298.2314191004261,1298.2314191004261,1298.4314272999763,,,,,1300.1179490005597,2,normal,-0.09847010020166636,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[1.9015298997983336],1300.1184764001518,1300.1327696004882,1300.4332036999986,1301.3179505998269,1300.1327696004882,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
62,0,62,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.334765199571848],,,,3,0,3,0,62,0,62,0,1301.3339479006827,,,,,,,,,,,,1301.31822330039,1301.3339479006827,0.0002854997292160988,1301.3339479006827,1301.3339479006827,1301.5340279005468,1303.318778499961,1303.318778499961,1303.318778499961,1303.335540600121,1303.6539256004617,2,normal,0.3347651995718479,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.334765199571848],1303.6542979003862,1303.6692706998438,1303.969519100152,1305.1878042006865,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
63,0,63,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.8999662008136511],,,,3,0,3,0,63,0,63,0,1305.2036589998752,,,,,,,,,,,,1305.1880871998146,1305.2036589998752,0.00027719978243112564,1305.2036589998752,1305.2036589998752,1305.4038387006149,1305.6874590003863,1305.6874590003863,1305.6874590003863,1305.7043946003541,1306.0887275002897,0.5,normal,0.3999662008136511,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.8999662008136511],1306.0890720002353,1306.104495900683,1306.404715700075,1307.5563607001677,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
64,0,64,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.5018756994977593],,,,3,0,3,0,64,0,64,0,1307.5723667005077,,,,,,,,,,,,1307.556612700224,1307.5723667005077,0.0002685999497771263,1307.5723667005077,1307.5723667005077,1307.7726039998233,1309.5574284000322,1309.5574284000322,1309.5574284000322,1309.5745045999065,1310.0590740004554,2,normal,0.5018756994977593,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.5018756994977593],1310.0594038004056,1310.073699399829,1310.3749962998554,1311.2929580006748,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
65,0,65,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.3844399005174637],,,,3,0,3,0,65,0,65,0,1311.308803100139,,,,,,,,,,,,1311.2932235999033,1311.308803100139,0.00030670035630464554,1311.308803100139,1311.308803100139,1311.5089159002528,1313.294000199996,1313.294000199996,1313.294000199996,1313.3105359002948,1313.6784834004939,2,normal,0.3844399005174637,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.3844399005174637],1313.6789739001542,1313.6941520003602,1313.9945381004363,1314.8790545007214,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
66,0,66,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.3184895999729633],,,,3,0,3,0,66,0,66,0,1314.8950650999323,,,,,,,,,,,,1314.8793259002268,1314.8950650999323,0.0003148997202515602,1314.8950650999323,1314.8950650999323,1315.0948862005025,1316.8796533998102,1316.8796533998102,1316.8796533998102,1316.8963281000033,1317.1985677005723,2,normal,0.31848959997296333,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.3184895999729633],1317.198987999931,1317.2139739999548,1317.5139057999477,1318.7156330998987,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
67,0,67,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.3513775002211332],,,,3,0,3,0,67,0,67,0,1318.7316465005279,,,,,,,,,,,,1318.7159114005044,1318.7316465005279,0.00030060019344091415,1318.7316465005279,1318.7316465005279,1318.931868799962,1320.7167468005791,1320.7167468005791,1320.7167468005791,1320.7334909001365,1321.0681233005598,2,normal,0.35137750022113323,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.3513775002211332],1321.068633900024,1321.0827016998082,1321.3838072000071,1322.719030099921,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
68,0,68,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.3681880002841353],,,,3,0,3,0,68,0,68,0,1322.7349760001525,,,,,,,,,,,,1322.7193426005542,1322.7349760001525,0.0003388999029994011,1322.7349760001525,1322.7349760001525,1322.9352584006265,1324.719997400418,1324.719997400418,1324.719997400418,1324.7366257002577,1325.0882676001638,2,normal,0.36818800028413534,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.3681880002841353],1325.0885898005217,1325.1030598003417,1325.4038455998525,1326.6388936005533,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
69,0,69,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[1.0339049994945526],,,,3,0,3,0,69,0,69,0,1326.6549781002104,,,,,,,,,,,,1326.6392005002126,1326.6549781002104,0.0003175996243953705,1326.6549781002104,1326.6549781002104,1326.8553030006588,1327.1388435000554,1327.1388435000554,1327.1388435000554,1327.155423800461,1327.6738868998364,0.5,normal,0.5339049994945526,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[1.0339049994945526],1327.6742756003514,1327.6892156004906,1327.9895437005907,1329.2916149999946,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
70,0,70,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.301125899888575],,,,3,0,3,0,70,0,70,0,1329.3072934001684,,,,,,,,,,,,1329.2918636007234,1329.3072934001684,0.0002694008871912956,1329.3072934001684,1329.3072934001684,1329.5072788000107,1331.292344700545,1331.292344700545,1331.292344700545,1331.3089736998081,1331.5938351005316,2,normal,0.3011258998885751,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.301125899888575],1331.5942290006205,1331.6091522006318,1331.909655900672,1332.9269927004352,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
71,0,71,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.9008638001978397],,,,3,0,3,0,71,0,71,0,1332.94393710047,,,,,,,,,,,,1332.9272170998156,1332.94393710047,0.0002321004867553711,1332.94393710047,1332.94393710047,1333.1434401003644,1333.4272012002766,1333.4272012002766,1333.4272012002766,1333.4438856998459,1333.828683000058,0.5,normal,0.40086380019783974,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.9008638001978397],1333.8289956003428,1333.8442620001733,1334.144358499907,1335.062599800527,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
72,0,72,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.9005339005962014],,,,3,0,3,0,72,0,72,0,1335.0785691002384,,,,,,,,,,,,1335.062865300104,1335.0785691002384,0.000282900407910347,1335.0785691002384,1335.0785691002384,1335.2787426998839,1335.5622289003804,1335.5622289003804,1335.5622289003804,1335.5790527006611,1335.9641396002844,0.5,normal,0.4005339005962014,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.9005339005962014],1335.9645015001297,1335.9793523000553,1336.27926080022,1337.597941200249,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
73,0,73,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.7840598002076149],,,,3,0,3,0,73,0,73,0,1337.6140100006014,,,,,,,,,,,,1337.5982289006934,1337.6140100006014,0.0003045005723834038,1337.6140100006014,1337.6140100006014,1337.8142297007143,1338.0978089999408,1338.0978089999408,1338.0978089999408,1338.1135646998882,1338.3831723006442,0.5,normal,0.2840598002076149,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.7840598002076149],1338.383623400703,1338.3980029998347,1338.6981607005,1339.7497883001342,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
74,0,74,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.318393899127841],,,,3,0,3,0,74,0,74,0,1339.765828399919,,,,,,,,,,,,1339.7500483002514,1339.765828399919,0.0002737008035182953,1339.765828399919,1339.765828399919,1339.966099000536,1341.750832900405,1341.750832900405,1341.750832900405,1341.7675679000095,1342.06936939992,2,normal,0.318393899127841,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.318393899127841],1342.0698565999046,1342.0843211999163,1342.384653000161,1343.6194494999945,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
75,0,75,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.9173119002953172],,,,3,0,3,0,75,0,75,0,1343.6356530999765,,,,,,,,,,,,1343.619758600369,1343.6356530999765,0.0003201998770236969,1343.6356530999765,1343.6356530999765,1343.835881200619,1344.1186409005895,1344.1186409005895,1344.1186409005895,1344.13614120055,1344.5378635004163,0.5,normal,0.4173119002953172,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.9173119002953172],1344.5383159006014,1344.5531589007005,1344.8532848004252,1345.9216876998544,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
76,0,76,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.7993908999487758],,,,3,0,3,0,76,0,76,0,1345.937772899866,,,,,,,,,,,,1345.9219650998712,1345.937772899866,0.0002948995679616928,1345.937772899866,1345.937772899866,1346.1376010002568,1346.4213648000732,1346.4213648000732,1346.4213648000732,1346.4380435999483,1346.721812300384,0.5,normal,0.29939089994877577,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.7993908999487758],1346.7219743002206,1346.7378487000242,1347.0385850006714,1348.3736324002966,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
77,0,77,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[1.6012295996770263],,,,3,0,3,0,77,0,77,0,1348.3897592006251,,,,,,,,,,,,1348.3739293003455,1348.3897592006251,0.00031059980392456055,1348.3897592006251,1348.3897592006251,1348.5899354005232,1349.7074429998174,1349.7074429998174,1349.7074429998174,1349.7241692002863,1349.976046900265,1.3206161914769363,surprise,0.28061340820008995,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[1.6012295996770263],1349.9764756001532,1349.990996800363,1350.2912995005026,1351.5095146000385,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
78,0,78,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.384610000066459],,,,3,0,3,0,78,0,78,0,1351.5254132002592,,,,,,,,,,,,1351.509678600356,1351.5254132002592,0.0001718001440167427,1351.5254132002592,1351.5254132002592,1351.7258168999106,1353.5106666004285,1353.5106666004285,1353.5106666004285,1353.5274181999266,1353.8949853004888,2,normal,0.3846100000664592,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.384610000066459],1353.895430199802,1353.9110606005415,1354.2111710002646,1355.4462977005169,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
79,0,79,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.8668407006189227],,,,3,0,3,0,79,0,79,0,1355.4622878003865,,,,,,,,,,,,1355.446610700339,1355.4622878003865,0.0003233999013900757,1355.4622878003865,1355.4622878003865,1355.6623022006825,1355.9460805999115,1355.9460805999115,1355.9460805999115,1355.9626007005572,1356.314221800305,0.5,normal,0.3668407006189227,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.8668407006189227],1356.3146444000304,1356.3295888006687,1356.6298585003242,1357.5312034999952,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
80,0,80,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.8172527998685837],,,,3,0,3,0,80,0,80,0,1357.5472231004387,,,,,,,,,,,,1357.5314851002768,1357.5472231004387,0.0002985997125506401,1357.5472231004387,1357.5472231004387,1357.74749349989,1358.0308607006446,1358.0308607006446,1358.0308607006446,1358.0476501006633,1358.3496927004308,0.5,normal,0.3172527998685837,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.8172527998685837],1358.3501316998154,1358.3645918006077,1358.6647688001394,1359.5663183005527,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
81,0,81,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.384895099326968],,,,3,0,3,0,81,0,81,0,1359.5823554005474,,,,,,,,,,,,1359.566585900262,1359.5823554005474,0.0002870000898838043,1359.5823554005474,1359.5823554005474,1359.7823595004156,1361.5672540003434,1361.5672540003434,1361.5672540003434,1361.5840015001595,1361.9523248001933,2,normal,0.3848950993269682,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.384895099326968],1361.9527032999322,1361.967716500163,1362.2677763998508,1363.5697013000026,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
82,0,82,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.3515216996893287],,,,3,0,3,0,82,0,82,0,1363.5856683002785,,,,,,,,,,,,1363.5699765002355,1363.5856683002785,0.00029419921338558197,1363.5856683002785,1363.5856683002785,1363.785734999925,1365.57063880004,1365.57063880004,1365.57063880004,1365.587366600521,1365.922278800048,2,normal,0.35152169968932867,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.3515216996893287],1365.922697099857,1365.937714099884,1366.238023600541,1367.3059408003464,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
83,0,83,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.4021156998351216],,,,3,0,3,0,83,0,83,0,1367.3221149006858,,,,,,,,,,,,1367.3061498999596,1367.3221149006858,0.00022089947015047073,1367.3221149006858,1367.3221149006858,1367.5221533002332,1369.3072124002501,1369.3072124002501,1369.3072124002501,1369.3239151006564,1369.7092065000907,2,normal,0.40211569983512163,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.4021156998351216],1369.7098663998768,1369.724151100032,1370.0243906006217,1371.1582580003887,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
84,0,84,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[1.0021593999117613],,,,3,0,3,0,84,0,84,0,1371.1748202005401,,,,,,,,,,,,1371.1583576006815,1371.1748202005401,0.00010399986058473587,1371.1748202005401,1371.1748202005401,1371.3758949004114,1371.6590982005,1371.6590982005,1371.6590982005,1371.6756088007241,1372.1612606998533,0.5,normal,0.5021593999117613,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[1.0021593999117613],1372.1618854003027,1372.175348800607,1372.4765296000987,1373.611755900085,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
85,0,85,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.9166107000783086],,,,3,0,3,0,85,0,85,0,1373.6273098001257,,,,,,,,,,,,1373.612039600499,1373.6273098001257,0.0002894001081585884,1373.6273098001257,1373.6273098001257,1373.8274741005152,1374.1110161002725,1374.1110161002725,1374.1110161002725,1374.1277071004733,1374.5293355006725,0.5,normal,0.4166107000783086,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.9166107000783086],1374.5297532007098,1374.5447975005955,1374.845130099915,1375.91355160065,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
86,0,86,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.4513178998604417],,,,3,0,3,0,86,0,86,0,1375.9293664004654,,,,,,,,,,,,1375.9138901000842,1375.9293664004654,0.0003570998087525368,1375.9293664004654,1375.9293664004654,1376.1293450007215,1377.9140514004976,1377.9140514004976,1377.9140514004976,1377.930910100229,1378.3658710001037,2,normal,0.4513178998604417,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.4513178998604417],1378.366315100342,1378.381323300302,1378.68149860017,1379.733179599978,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
87,0,87,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[1.1171852005645633],,,,3,0,3,0,87,0,87,0,1379.7492262003943,,,,,,,,,,,,1379.733436100185,1379.7492262003943,0.00026110000908374786,1379.7492262003943,1379.7492262003943,1379.9496130002663,1380.2328591998667,1380.2328591998667,1380.2328591998667,1380.2497642003,1380.8512757001445,0.5,normal,0.6171852005645633,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[1.1171852005645633],1380.8517220998183,1380.86662240047,1381.167022000067,1382.3852007007226,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
88,0,88,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.8670563995838165],,,,3,0,3,0,88,0,88,0,1382.4013197999448,,,,,,,,,,,,1382.3854407006875,1382.4013197999448,0.00025559961795806885,1382.4013197999448,1382.4013197999448,1382.6014247005805,1382.8850501002744,1382.8850501002744,1382.8850501002744,1382.9017265001312,1383.2530784001574,0.5,normal,0.36705639958381653,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[0.8670563995838165],1383.2534763999283,1383.2686740998179,1383.568883200176,1384.8871022006497,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
89,0,89,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.3176750000566244],,,,3,0,3,0,89,0,89,0,1384.9034294998273,,,,,,,,,,,,1384.8873193003237,1384.9034294998273,0.00023310072720050812,1384.9034294998273,1384.9034294998273,1385.1035406002775,1386.8884201003239,1386.8884201003239,1386.8884201003239,1386.9051071004942,1387.205415200442,2,normal,0.3176750000566244,[-0.34814814814814815],[-0.2935185185185185],[1],[0],[0],[2.3176750000566244],1387.2057046005502,1387.2218912998214,1387.5220491001382,1388.424067299813,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
